PanelID,X,Y,Max_Visibi,Average_Da,geometry
47680,-8.30734,41.37102,78,7583.0,POINT (-8.30734 41.37102)
8818,-9.165638,38.748046,69,7585.0,POINT (-9.165638 38.748046)
12203,-8.651308,41.189148,69,7585.0,POINT (-8.651308 41.189148)
28758,-8.588513,41.097566,69,7585.0,POINT (-8.588513000000001 41.097566)
23230,-9.16505,38.726465,69,7586.0,POINT (-9.165050000000001 38.726465)
14316,-9.229603,38.723006,69,7586.0,POINT (-9.229602999999999 38.723006)
5148,-8.439151,40.232922,69,7586.0,POINT (-8.439151000000001 40.232922)
46889,-8.64615,41.134969,69,7587.0,POINT (-8.64615 41.134969)
15628,-8.624955,41.157324,69,7587.0,POINT (-8.624955 41.157324)
48919,-9.234613,38.755667,69,7587.0,POINT (-9.234613 38.755667)
21324,-9.149685,38.736724,69,7587.0,POINT (-9.149685 38.736724)
25969,-9.165125,38.801524,69,7588.0,POINT (-9.165125 38.801524)
21410,-9.139064,38.738241,69,7589.0,POINT (-9.139063999999999 38.738241)
29024,-9.210659,38.791599,69,7589.0,POINT (-9.210659 38.791599)
32400,-9.187695,38.698443,69,7591.0,POINT (-9.187695 38.698443)
48024,-8.282127,41.211346,78,7592.0,POINT (-8.282126999999999 41.211346)
16393,-8.650477,41.148054,69,7592.0,POINT (-8.650477 41.148054)
27222,-9.353765,38.786267,69,7592.0,POINT (-9.353764999999999 38.786267)
15335,-8.655216,41.152146,69,7592.0,POINT (-8.655215999999999 41.152146)
14857,-8.65778,41.16097,69,7593.0,POINT (-8.657780000000001 41.16097)
2965,-9.058535,38.644554,69,7593.0,POINT (-9.058534999999999 38.644554)
16908,-8.686157,39.234257,75,7594.0,POINT (-8.686157 39.234257)
8460,-9.149847,38.740499,69,7595.0,POINT (-9.149846999999999 38.740499)
2309,-9.214701,38.746517,69,7595.0,POINT (-9.214701 38.746517)
23339,-9.18344,38.700013,69,7595.0,POINT (-9.183439999999999 38.700013)
28711,-8.619927,41.129543,69,7595.0,POINT (-8.619927000000001 41.129543)
12320,-8.69237,41.19165,69,7596.0,POINT (-8.69237 41.19165)
8287,-9.139486,38.744519,69,7596.0,POINT (-9.139486 38.744519)
8459,-9.166067,38.709953,69,7596.0,POINT (-9.166067 38.709953)
17192,-9.103929,38.587423,145,7596.0,POINT (-9.103929000000001 38.587423)
23500,-9.112953,38.746322,69,7597.0,POINT (-9.112952999999999 38.746322)
12283,-8.613153,41.184856,69,7597.0,POINT (-8.613153000000001 41.184856)
3464,-8.787886,39.15784,69,7598.0,POINT (-8.787886 39.15784)
2277,-9.237675,38.759177,69,7598.0,POINT (-9.237674999999999 38.759177)
865,-7.939637,37.024254,69,7598.0,POINT (-7.939637 37.024254)
2025,-9.154328,38.656464,69,7599.0,POINT (-9.154328 38.656464)
14133,-9.217724,38.722164,69,7599.0,POINT (-9.217724 38.722164)
24869,-9.109983,38.776895,69,7599.0,POINT (-9.109983 38.776895)
47019,-8.648456,40.643253,69,7600.0,POINT (-8.648455999999999 40.643253)
29519,-9.144326,38.734179,69,7600.0,POINT (-9.144326 38.734179)
1928,-9.188385,38.667645,69,7600.0,POINT (-9.188385 38.667645)
28518,-8.589371,41.101417,69,7602.0,POINT (-8.589371 41.101417)
21928,-9.223913,38.737386,69,7603.0,POINT (-9.223913 38.737386)
23400,-9.114817,38.768609,69,7604.0,POINT (-9.114817 38.768609)
25672,-9.163304,38.747493,69,7604.0,POINT (-9.163304 38.747493)
21057,-9.143703,38.736479,69,7605.0,POINT (-9.143703 38.736479)
1193,-8.240606,37.091308,89,7605.0,POINT (-8.240606 37.091308)
45163,-9.302083,38.701569,69,7606.0,POINT (-9.302083 38.701569)
14432,-9.242676,38.705982,69,7606.0,POINT (-9.242675999999999 38.705982)
2349,-9.204074,38.761366,69,7607.0,POINT (-9.204074 38.761366)
12917,-8.949788,38.703424,69,7607.0,POINT (-8.949788 38.703424)
10649,-9.214475,38.697354,69,7607.0,POINT (-9.214475 38.697354)
452,-9.438203,38.701846,72,7607.0,POINT (-9.438203 38.701846)
15464,-8.679804,41.157717,69,7607.0,POINT (-8.679804000000001 41.157717)
23953,-9.111659,38.769697,69,7607.0,POINT (-9.111659 38.769697)
12916,-8.949788,38.703424,69,7607.0,POINT (-8.949788 38.703424)
6277,-8.871645,40.161191,69,7607.0,POINT (-8.871644999999999 40.161191)
46393,-8.579682,41.14532,69,7608.0,POINT (-8.579682 41.14532)
25933,-8.611353,41.26807,69,7610.0,POINT (-8.611352999999999 41.26807)
46536,-9.077587,38.652381,69,7610.0,POINT (-9.077586999999999 38.652381)
19242,-9.266103,38.755723,69,7611.0,POINT (-9.266102999999999 38.755723)
16192,-8.616725,41.17531,69,7611.0,POINT (-8.616725000000001 41.17531)
19976,-8.560462,41.211093,69,7611.0,POINT (-8.560461999999999 41.211093)
25423,-9.175217,38.760024,69,7611.0,POINT (-9.175217 38.760024)
23595,-9.185774,38.704026,69,7611.0,POINT (-9.185774 38.704026)
28187,-8.606334,41.129119,69,7612.0,POINT (-8.606334 41.129119)
24569,-9.148117,38.728647,69,7612.0,POINT (-9.148116999999999 38.728647)
48901,-8.397605,41.557542,69,7613.0,POINT (-8.397605 41.557542)
19542,-7.64822,37.123386,69,7613.0,POINT (-7.64822 37.123386)
45453,-9.146613,38.741755,69,7613.0,POINT (-9.146613 38.741755)
9789,-9.14424,38.728785,69,7614.0,POINT (-9.14424 38.728785)
30013,-9.095107,38.645146,145,7614.0,POINT (-9.095107 38.645146)
16753,-8.627798,37.154778,145,7615.0,POINT (-8.627798 37.154778)
29133,-9.147411,38.748342,69,7615.0,POINT (-9.147411 38.748342)
21938,-9.226474,38.770289,69,7616.0,POINT (-9.226474 38.770289)
5913,-9.098816,38.775217,69,7616.0,POINT (-9.098815999999999 38.775217)
24871,-9.199138,38.712059,69,7616.0,POINT (-9.199138 38.712059)
8717,-9.173828,38.704151,69,7617.0,POINT (-9.173828 38.704151)
6265,-8.867143,40.15371,69,7617.0,POINT (-8.867143 40.15371)
12609,-8.933784,39.739236,145,7619.0,POINT (-8.933783999999999 39.739236)
47044,-9.073215,38.659713,78,7619.0,POINT (-9.073214999999999 38.659713)
16368,-8.689393,41.167755,69,7619.0,POINT (-8.689393000000001 41.167755)
24364,-9.130447,38.754036,69,7620.0,POINT (-9.130447 38.754036)
10252,-9.145092,38.706248,69,7621.0,POINT (-9.145092 38.706248)
22926,-9.207615,38.705569,69,7623.0,POINT (-9.207615000000001 38.705569)
15984,-8.68751,41.164352,69,7623.0,POINT (-8.68751 41.164352)
21822,-9.244722,38.758576,69,7623.0,POINT (-9.244721999999999 38.758576)
44335,-9.197979,38.694943,69,7624.0,POINT (-9.197979 38.694943)
31838,-8.636244,41.165495,69,7624.0,POINT (-8.636244 41.165495)
4653,-9.39802,38.70342,69,7624.0,POINT (-9.398020000000001 38.70342)
5912,-9.098821,38.775217,69,7626.0,POINT (-9.098820999999999 38.775217)
24980,-9.187604,38.698607,69,7626.0,POINT (-9.187604 38.698607)
24232,-9.113152,38.738411,69,7627.0,POINT (-9.113151999999999 38.738411)
28513,-8.596838,41.131189,69,7627.0,POINT (-8.596838 41.131189)
8596,-9.139032,38.72172,69,7627.0,POINT (-9.139032 38.72172)
29583,-9.1456,38.756696,69,7629.0,POINT (-9.1456 38.756696)
25953,-8.573237,41.201865,69,7629.0,POINT (-8.573237000000001 41.201865)
16094,-8.651145,41.150609,69,7630.0,POINT (-8.651145 41.150609)
25499,-9.197481,38.751143,69,7630.0,POINT (-9.197481 38.751143)
25564,-9.224981,38.699559,69,7631.0,POINT (-9.224981 38.699559)
23419,-9.130715,38.749933,69,7631.0,POINT (-9.130715 38.749933)
47240,-9.339361,38.784838,109,7631.0,POINT (-9.339361 38.784838)
24230,-9.113347,38.738439,69,7632.0,POINT (-9.113346999999999 38.738439)
15836,-8.607446,41.143885,69,7632.0,POINT (-8.607445999999999 41.143885)
25306,-9.147496,38.774782,69,7632.0,POINT (-9.147496 38.774782)
32436,-8.575992,41.197854,69,7633.0,POINT (-8.575991999999999 41.197854)
19367,-8.482913,40.907935,69,7634.0,POINT (-8.482913 40.907935)
21103,-9.149294,38.736063,69,7635.0,POINT (-9.149293999999999 38.736063)
30461,-8.656661,41.233306,69,7635.0,POINT (-8.656661 41.233306)
21165,-9.13357,38.741414,69,7636.0,POINT (-9.133570000000001 38.741414)
27372,-9.239515,38.808288,69,7636.0,POINT (-9.239515000000001 38.808288)
20496,-9.060312,38.865214,69,7636.0,POINT (-9.060312 38.865214)
15561,-8.651113,41.162349,69,7636.0,POINT (-8.651113 41.162349)
12781,-8.949254,38.691661,69,7636.0,POINT (-8.949254 38.691661)
2020,-9.159727,38.663944,69,7637.0,POINT (-9.159727 38.663944)
48365,-9.325311,38.778714,145,7637.0,POINT (-9.325310999999999 38.778714)
28099,-8.594468,41.091857,69,7639.0,POINT (-8.594468000000001 41.091857)
8474,-9.157141,38.720419,69,7639.0,POINT (-9.157140999999999 38.720419)
3458,-8.846868,41.867229,69,7641.0,POINT (-8.846868000000001 41.867229)
14573,-9.285392,38.728487,69,7642.0,POINT (-9.285392 38.728487)
9725,-9.149285,38.736032,69,7642.0,POINT (-9.149285000000001 38.736032)
24563,-9.147741,38.728753,69,7643.0,POINT (-9.147741 38.728753)
47249,-9.168066,38.655664,109,7643.0,POINT (-9.168066 38.655664)
12655,-9.043885,38.654139,69,7643.0,POINT (-9.043885 38.654139)
23030,-9.199191,38.706395,69,7644.0,POINT (-9.199191000000001 38.706395)
29066,-9.146043,38.722557,69,7644.0,POINT (-9.146043000000001 38.722557)
48160,-9.122295,38.783286,145,7644.0,POINT (-9.122294999999999 38.783286)
47772,-8.625042,40.647602,145,7644.0,POINT (-8.625042000000001 40.647602)
15791,-8.616411,41.140594,69,7644.0,POINT (-8.616410999999999 41.140594)
29573,-9.112607,38.725894,69,7645.0,POINT (-9.112607000000001 38.725894)
286,-9.360124,38.700142,71,7645.0,POINT (-9.360124000000001 38.700142)
29323,-9.137416,38.714542,69,7646.0,POINT (-9.137416 38.714542)
27859,-8.481575,41.262668,69,7647.0,POINT (-8.481574999999999 41.262668)
26765,-8.376865,41.275756,69,7647.0,POINT (-8.376865 41.275756)
7074,-8.802765,39.741088,69,7647.0,POINT (-8.802765000000001 39.741088)
2710,-8.368104,37.103095,69,7648.0,POINT (-8.368104000000001 37.103095)
2232,-9.12576,38.770183,89,7648.0,POINT (-9.12576 38.770183)
9252,-9.146806,38.740606,69,7648.0,POINT (-9.146806 38.740606)
13207,-9.227915,38.698459,75,7648.0,POINT (-9.227914999999999 38.698459)
3380,-8.413002,41.547743,69,7649.0,POINT (-8.413002000000001 41.547743)
44333,-9.198037,38.69493,69,7650.0,POINT (-9.198036999999999 38.69493)
16312,-8.658621,41.150882,69,7650.0,POINT (-8.658621 41.150882)
11351,-9.080165,38.84376,69,7651.0,POINT (-9.080164999999999 38.84376)
16628,-8.539148,37.134762,69,7651.0,POINT (-8.539148000000001 37.134762)
23116,-9.188089,38.752821,69,7653.0,POINT (-9.188089 38.752821)
9296,-9.144524,38.733819,69,7654.0,POINT (-9.144524000000001 38.733819)
15056,-8.664173,41.150539,69,7654.0,POINT (-8.664173 41.150539)
12448,-8.723229,41.256998,69,7654.0,POINT (-8.723229 41.256998)
19699,-8.415812,39.601636,69,7654.0,POINT (-8.415812000000001 39.601636)
23705,-9.163991,38.720533,69,7654.0,POINT (-9.163990999999999 38.720533)
28179,-8.608455,41.118357,69,7655.0,POINT (-8.608454999999999 41.118357)
21400,-9.133994,38.742342,69,7656.0,POINT (-9.133994 38.742342)
49169,-8.651193,40.622719,109,7657.0,POINT (-8.651192999999999 40.622719)
48484,-8.395156,41.553421,81,7658.0,POINT (-8.395156 41.553421)
29342,-9.187148,38.746918,69,7659.0,POINT (-9.187148000000001 38.746918)
10635,-9.215803,38.700303,69,7659.0,POINT (-9.215802999999999 38.700303)
303,-9.3421,38.682686,72,7660.0,POINT (-9.3421 38.682686)
27802,-8.495978,40.915822,69,7660.0,POINT (-8.495977999999999 40.915822)
21853,-9.224422,38.779728,69,7660.0,POINT (-9.224422000000001 38.779728)
22774,-8.561859,41.13037,69,7661.0,POINT (-8.561859 41.13037)
19246,-9.265916,38.755771,69,7661.0,POINT (-9.265916000000001 38.755771)
28271,-8.645158,41.135237,69,7662.0,POINT (-8.645158 41.135237)
45258,-8.929023,39.747743,69,7662.0,POINT (-8.929023000000001 39.747743)
30322,-9.122108,38.78362,145,7664.0,POINT (-9.122108000000001 38.78362)
10968,-8.092009,37.064494,69,7665.0,POINT (-8.092008999999999 37.064494)
29330,-9.145693,38.710853,69,7665.0,POINT (-9.145693 38.710853)
15414,-8.596496,41.169576,69,7667.0,POINT (-8.596496 41.169576)
32382,-9.168902,38.733364,69,7667.0,POINT (-9.168901999999999 38.733364)
30005,-9.116135,38.784783,145,7667.0,POINT (-9.116135 38.784783)
12089,-8.683937,41.183609,69,7668.0,POINT (-8.683937 41.183609)
19841,-8.464481,41.214688,69,7668.0,POINT (-8.464480999999999 41.214688)
6617,-8.30007,41.4477,69,7669.0,POINT (-8.30007 41.4477)
28869,-8.644468,41.145169,69,7669.0,POINT (-8.644468 41.145169)
334,-9.395487,38.737617,72,7669.0,POINT (-9.395486999999999 38.737617)
47274,-9.349288,38.779954,78,7670.0,POINT (-9.349288 38.779954)
32191,-8.524124,41.189543,69,7670.0,POINT (-8.524124 41.189543)
49292,-8.763313,41.389084,88,7671.0,POINT (-8.763313 41.389084)
7980,-9.137458,38.742481,69,7671.0,POINT (-9.137458000000001 38.742481)
23460,-9.12165,38.756733,69,7671.0,POINT (-9.121650000000001 38.756733)
6770,-8.665697,40.598929,78,7671.0,POINT (-8.665697 40.598929)
24231,-9.113347,38.738436,69,7671.0,POINT (-9.113346999999999 38.738436)
23949,-9.196006,38.697522,69,7672.0,POINT (-9.196006000000001 38.697522)
17887,-9.322309,38.785258,69,7672.0,POINT (-9.322309000000001 38.785258)
22761,-8.561978,41.130409,69,7672.0,POINT (-8.561978 41.130409)
17628,-8.906129,38.524761,69,7674.0,POINT (-8.906129 38.524761)
28236,-8.598513,41.122731,69,7674.0,POINT (-8.598513000000001 41.122731)
49150,-8.030675,37.080542,145,7675.0,POINT (-8.030675 37.080542)
16729,-8.534077,37.129972,69,7676.0,POINT (-8.534077 37.129972)
25772,-8.565662,41.206578,69,7676.0,POINT (-8.565662 41.206578)
20265,-8.750061,41.360335,69,7676.0,POINT (-8.750061000000001 41.360335)
7843,-9.134627,38.742393,69,7677.0,POINT (-9.134627 38.742393)
11120,-9.111954,38.783855,89,7677.0,POINT (-9.111954000000001 38.783855)
32393,-9.163854,38.711378,69,7678.0,POINT (-9.163854000000001 38.711378)
22388,-8.561738,41.131085,69,7679.0,POINT (-8.561738 41.131085)
28994,-8.645042,41.123111,69,7679.0,POINT (-8.645042 41.123111)
8430,-9.134093,38.754736,69,7679.0,POINT (-9.134093 38.754736)
28672,-8.627392,41.078712,69,7680.0,POINT (-8.627392 41.078712)
7353,-9.154952,38.726496,69,7681.0,POINT (-9.154952 38.726496)
5344,-8.435987,40.215328,69,7681.0,POINT (-8.435987000000001 40.215328)
30167,-8.541566,40.937469,145,7681.0,POINT (-8.541566 40.937469)
25722,-8.596264,41.202495,69,7681.0,POINT (-8.596264 41.202495)
16775,-8.761036,41.389137,89,7682.0,POINT (-8.761036000000001 41.389137)
8693,-9.213679,38.699562,69,7683.0,POINT (-9.213679000000001 38.699562)
25607,-9.1534,38.724772,69,7683.0,POINT (-9.1534 38.724772)
32078,-9.234165,38.756601,69,7683.0,POINT (-9.234165000000001 38.756601)
45396,-8.8097,39.74858,69,7684.0,POINT (-8.809699999999999 39.74858)
15811,-8.616654,41.140508,69,7684.0,POINT (-8.616654 41.140508)
15956,-8.645262,41.158174,69,7685.0,POINT (-8.645262000000001 41.158174)
17894,-9.38174,38.80288,69,7685.0,POINT (-9.381740000000001 38.80288)
28143,-8.585483,41.084493,69,7685.0,POINT (-8.585483 41.084493)
45104,-8.606082,41.149812,69,7685.0,POINT (-8.606082000000001 41.149812)
17049,-9.116566,38.629289,69,7686.0,POINT (-9.116566000000001 38.629289)
28372,-8.606796,41.115836,69,7686.0,POINT (-8.606795999999999 41.115836)
32435,-8.575994,41.19784,69,7686.0,POINT (-8.575994 41.19784)
17048,-9.116568,38.629286,69,7686.0,POINT (-9.116567999999999 38.629286)
7180,-9.145314,38.71081,69,7687.0,POINT (-9.145314000000001 38.71081)
13766,-9.304036,38.704329,69,7688.0,POINT (-9.304036 38.704329)
24458,-9.161233,38.723354,69,7688.0,POINT (-9.161232999999999 38.723354)
7858,-9.134428,38.742179,69,7689.0,POINT (-9.134428 38.742179)
1079,-8.409399,40.20339,69,7690.0,POINT (-8.409399000000001 40.20339)
23858,-9.165115,38.735022,69,7691.0,POINT (-9.165115 38.735022)
12748,-8.976569,38.70594,69,7692.0,POINT (-8.976569 38.70594)
1926,-9.188304,38.667662,69,7693.0,POINT (-9.188304 38.667662)
25159,-9.167462,38.751623,69,7693.0,POINT (-9.167462 38.751623)
23878,-9.205921,38.736491,69,7693.0,POINT (-9.205921 38.736491)
32456,-8.606203,41.241033,69,7694.0,POINT (-8.606203000000001 41.241033)
1253,-8.962021,38.754975,69,7695.0,POINT (-8.962021 38.754975)
24753,-9.180484,38.743418,69,7695.0,POINT (-9.180484 38.743418)
3090,-8.407015,41.539116,69,7695.0,POINT (-8.407014999999999 41.539116)
48899,-8.397588,41.557434,69,7695.0,POINT (-8.397588000000001 41.557434)
28740,-8.601404,41.137626,69,7696.0,POINT (-8.601404 41.137626)
8434,-9.164291,38.71122,69,7697.0,POINT (-9.164291 38.71122)
32479,-8.62517,41.237585,69,7698.0,POINT (-8.625170000000001 41.237585)
4366,-9.420106,38.700727,69,7700.0,POINT (-9.420106000000001 38.700727)
28858,-8.625133,41.13604,69,7700.0,POINT (-8.625133 41.13604)
14483,-9.327876,38.691951,69,7701.0,POINT (-9.327876 38.691951)
22927,-9.207617,38.705572,69,7701.0,POINT (-9.207617000000001 38.705572)
18880,-9.342022,38.775757,69,7701.0,POINT (-9.342022 38.775757)
5417,-8.414504,40.222692,69,7702.0,POINT (-8.414504000000001 40.222692)
12915,-8.952839,38.703505,69,7702.0,POINT (-8.952839000000001 38.703505)
11352,-9.080165,38.84376,69,7702.0,POINT (-9.080164999999999 38.84376)
8253,-9.140571,38.757405,69,7702.0,POINT (-9.140571 38.757405)
26190,-9.199074,38.765126,69,7703.0,POINT (-9.199074 38.765126)
22968,-9.111175,38.768253,69,7705.0,POINT (-9.111174999999999 38.768253)
5883,-9.094256,38.762744,69,7705.0,POINT (-9.094256 38.762744)
48977,-8.547996,40.92845,69,7706.0,POINT (-8.547995999999999 40.92845)
811,-8.271346,37.087591,145,7706.0,POINT (-8.271345999999999 37.087591)
25006,-9.170669,38.770378,69,7706.0,POINT (-9.170669 38.770378)
24752,-9.135761,38.715963,69,7706.0,POINT (-9.135761 38.715963)
25952,-8.573236,41.201866,69,7706.0,POINT (-8.573236 41.201866)
14325,-9.240848,38.708112,69,7707.0,POINT (-9.240848 38.708112)
15747,-8.647939,41.16103,69,7707.0,POINT (-8.647938999999999 41.16103)
10948,-8.107283,37.07183,75,7708.0,POINT (-8.107283000000001 37.07183)
26771,-9.153433,38.638877,69,7708.0,POINT (-9.153433 38.638877)
11907,-8.594995,41.187051,145,7709.0,POINT (-8.594995000000001 41.187051)
27749,-8.535804,40.982476,69,7709.0,POINT (-8.535804000000001 40.982476)
47802,-8.643661,40.630878,109,7709.0,POINT (-8.643661 40.630878)
45220,-9.164228,38.711264,69,7709.0,POINT (-9.164228 38.711264)
1943,-9.155995,38.67737,69,7712.0,POINT (-9.155995000000001 38.67737)
2618,-8.621156,41.156009,69,7712.0,POINT (-8.621155999999999 41.156009)
3743,-9.351377,38.695577,69,7712.0,POINT (-9.351376999999999 38.695577)
23436,-9.187448,38.704909,69,7713.0,POINT (-9.187448 38.704909)
7397,-9.160515,38.728292,69,7713.0,POINT (-9.160515 38.728292)
8117,-9.148212,38.748979,78,7714.0,POINT (-9.148211999999999 38.748979)
16414,-8.65971,41.146938,69,7714.0,POINT (-8.65971 41.146938)
17264,-9.038498,38.571587,69,7715.0,POINT (-9.038498000000001 38.571587)
27191,-9.253977,38.756475,69,7715.0,POINT (-9.253977000000001 38.756475)
10949,-8.107283,37.07183,75,7715.0,POINT (-8.107283000000001 37.07183)
23398,-9.166423,38.712695,69,7715.0,POINT (-9.166423 38.712695)
31915,-8.666329,41.180259,69,7716.0,POINT (-8.666328999999999 41.180259)
31846,-8.636664,41.165734,69,7716.0,POINT (-8.636664 41.165734)
25993,-8.597667,41.235612,69,7716.0,POINT (-8.597667 41.235612)
2998,-9.065272,38.655105,69,7717.0,POINT (-9.065272 38.655105)
6902,-8.687969,37.107593,69,7717.0,POINT (-8.687969000000001 37.107593)
23049,-9.165449,38.735191,69,7717.0,POINT (-9.165449000000001 38.735191)
28629,-8.574744,41.065866,69,7717.0,POINT (-8.574744000000001 41.065866)
15088,-8.591154,41.16251,75,7717.0,POINT (-8.591154 41.16251)
15350,-8.590456,41.163137,69,7718.0,POINT (-8.590456 41.163137)
239,-9.342183,38.714146,71,7718.0,POINT (-9.342183 38.714146)
48020,-8.293431,41.197328,78,7719.0,POINT (-8.293431 41.197328)
6519,-8.302131,41.420288,69,7719.0,POINT (-8.302130999999999 41.420288)
29931,-9.100547,38.815627,145,7719.0,POINT (-9.100547000000001 38.815627)
11119,-9.112954,38.783696,69,7719.0,POINT (-9.112954 38.783696)
21876,-9.233588,38.756937,69,7719.0,POINT (-9.233587999999999 38.756937)
10689,-9.103029,38.774713,69,7719.0,POINT (-9.103028999999999 38.774713)
736,-8.11034,37.113168,145,7720.0,POINT (-8.110340000000001 37.113168)
20835,-8.611229,41.127533,69,7720.0,POINT (-8.611229 41.127533)
6705,-8.298716,41.444274,69,7720.0,POINT (-8.298716000000001 41.444274)
1104,-7.931275,37.02359,69,7722.0,POINT (-7.931275 37.02359)
9978,-9.138253,38.710153,69,7722.0,POINT (-9.138253000000001 38.710153)
16724,-8.540061,37.133828,69,7722.0,POINT (-8.540061 37.133828)
5410,-8.405204,40.218089,69,7723.0,POINT (-8.405203999999999 40.218089)
24520,-9.149616,38.752336,69,7723.0,POINT (-9.149616 38.752336)
6555,-8.361717,41.453264,69,7723.0,POINT (-8.361717000000001 41.453264)
25390,-9.175937,38.755991,69,7723.0,POINT (-9.175936999999999 38.755991)
15843,-8.599807,41.183102,69,7723.0,POINT (-8.599807 41.183102)
17215,-9.102667,38.449806,69,7725.0,POINT (-9.102667 38.449806)
24076,-9.163156,38.774724,69,7726.0,POINT (-9.163156000000001 38.774724)
929,-8.679679,37.09938,91,7726.0,POINT (-8.679679 37.09938)
27997,-8.566498,41.328228,69,7727.0,POINT (-8.566497999999999 41.328228)
29400,-9.137352,38.749314,69,7727.0,POINT (-9.137352 38.749314)
48754,-8.636946,41.125701,96,7727.0,POINT (-8.636946 41.125701)
15692,-8.626897,41.152596,69,7728.0,POINT (-8.626897 41.152596)
7762,-9.143231,38.751983,69,7728.0,POINT (-9.143231 38.751983)
22696,-8.518567,41.158463,69,7728.0,POINT (-8.518566999999999 41.158463)
