Region_of_Origin,District_of_Origin,County_of_Origin,Region_of_Public_Transportation,District_of_Public_Transportation,County_of_Public_Transportation,Parish_of_Public_Transportation,Demand_weight,user_av,Avg_daily_travellers
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.060358,3636.226048363637,219.4753318271324
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.064895,3636.226048363637,235.9728894085582
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.019878,3636.226048363637,72.28090138937237
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.057095,3636.226048363637,207.61032623132184
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0.01322,3636.226048363637,48.07090835936728
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.048691,3636.226048363637,177.05148252087383
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.02019,3636.226048363637,73.41540391646183
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.026105,3636.226048363637,94.92368099253274
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.000443,3636.226048363637,1.610848139425091
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.056198,3636.226048363637,204.34863146593966
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.066261,3636.226048363637,240.93997419062293
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.062193,3636.226048363637,226.14780662587967
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.019529,3636.226048363637,71.01185849849347
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.010859,3636.226048363637,39.48577865918074
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Ajuda,0.005529,3636.226048363637,20.10469382140255
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Santa Clara,0.0015,3636.226048363637,5.454339072545455
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,0.014539,3636.226048363637,52.867090517158914
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,7.1e-05,3636.226048363637,0.2581720494338182
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,Beato,0.002553,3636.226048363637,9.283285101472366
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,0.000323,3636.226048363637,1.1745010136214546
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.002297,3636.226048363637,8.352411233091274
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,0.010458,3636.226048363637,38.02765201378691
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,AMADORA,Encosta do Sol,8e-06,3636.226048363637,0.029089808386909093
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,0.000175,3636.226048363637,0.6363395584636364
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.000354,3636.226048363637,1.2872240211207273
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,3.8e-05,3636.226048363637,0.13817658983781822
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,ODIVELAS,Odivelas,0.000264,3636.226048363637,0.9599636767680002
R1 - AM Lisboa,Setúbal,Setúbal,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",2e-06,3636.226048363637,0.007272452096727273
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,SETÚBAL,ALMADA,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",0.000169,3636.226048363637,0.6145222021734545
R1 - AM Lisboa,Setúbal,Setúbal,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0.0,3636.226048363637,0.0
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Laranjeiro e Feijó,7.5e-05,3636.226048363637,0.2727169536272727
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Charneca de Caparica e Sobreda,7.5e-05,3636.226048363637,0.2727169536272727
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Póvoa de Santo Adrião e Olival Basto,3.8e-05,3636.226048363637,0.13817658983781822
R1 - AM Lisboa,Setúbal,Setúbal,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,1e-05,3636.226048363637,0.036362260483636374
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,OEIRAS,Barcarena,1e-06,3636.226048363637,0.0036362260483636367
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,SETÚBAL,ALMADA,União das freguesias de Caparica e Trafaria,2.3e-05,3636.226048363637,0.08363319911236365
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Camarate, Unhos e Apelação",5e-06,3636.226048363637,0.018181130241818187
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Ramada e Caneças,1.9e-05,3636.226048363637,0.06908829491890911
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,SETÚBAL,SEIXAL,Corroios,1.5e-05,3636.226048363637,0.054543390725454555
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Santo António dos Cavaleiros e Frielas,5e-06,3636.226048363637,0.018181130241818187
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,Loures,5e-06,3636.226048363637,0.018181130241818187
R1 - AM Lisboa,Setúbal,Setúbal,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",5e-06,3636.226048363637,0.018181130241818187
R1 - AM Lisboa,Setúbal,Setúbal,R2 - AM Porto,PORTO,PORTO,Campanhã,1e-06,3636.226048363637,0.0036362260483636367
R1 - AM Lisboa,Setúbal,Setúbal,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,0.0,3636.226048363637,0.0
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.006784,563.7479010909091,3.8244657610007273
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.002162,563.7479010909091,1.2188229621585454
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.005491,563.7479010909091,3.0955397248901817
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,0.000333,563.7479010909091,0.18772805106327273
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.000814,563.7479010909091,0.458890791488
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.003389,563.7479010909091,1.9105416367970909
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.00136,563.7479010909091,0.7666971454836364
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.000933,563.7479010909091,0.5259767917178182
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.000106,563.7479010909091,0.059757277515636364
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.000149,563.7479010909091,0.08399843726254544
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.002214,563.7479010909091,1.2481378530152725
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,6.6e-05,563.7479010909091,0.037207361472
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,8.3e-05,563.7479010909091,0.04679107579054545
R2 - AM Porto,Aveiro,Espinho,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,3.9e-05,563.7479010909091,0.02198616814254545
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.042441,563.7479010909091,23.926024670199272
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0.367663,563.7479010909091,207.2692445587869
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,0.014908,563.7479010909091,8.404353709463273
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,0.439698,563.7479010909091,247.87882461387053
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,Ramalde,0.000285,563.7479010909091,0.16066815181090907
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MAIA,Cidade da Maia,2.7e-05,563.7479010909091,0.015221193329454544
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,Paranhos,0.003549,563.7479010909091,2.000741300971636
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",0.008064,563.7479010909091,4.5460630743970905
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,Bonfim,0.000103,563.7479010909091,0.05806603381236363
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",0.003697,563.7479010909091,2.0841759903330908
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,PORTO,Campanhã,0.001927,563.7479010909091,1.0863422054021816
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Santa Marinha e São Pedro da Afurada,0.087938,563.7479010909091,49.57486292613236
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,0.002189,563.7479010909091,1.234044155488
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MAIA,Moreira,0.000411,563.7479010909091,0.23170038734836362
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Mafamude e Vilar do Paraíso,0.001501,563.7479010909091,0.8461855995374545
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,0.000103,563.7479010909091,0.05806603381236363
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,0.000103,563.7479010909091,0.05806603381236363
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canidelo,0.000229,563.7479010909091,0.1290982693498182
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Madalena,0.000229,563.7479010909091,0.1290982693498182
R2 - AM Porto,Aveiro,Espinho,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Gulpilhares e Valadares,0.001013,563.7479010909091,0.5710766238050909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.001027,1795.4125892727272,1.8438887291830908
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.0035,1795.4125892727272,6.2839440624545455
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.002107,1795.4125892727272,3.782934325597636
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.766823,1795.4125892727272,1376.7636679438806
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.003801,1795.4125892727272,6.824363251825637
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,2.2e-05,1795.4125892727272,0.039499076964
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.005209,1795.4125892727272,9.352304177521637
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.001193,1795.4125892727272,2.1419272190023637
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.008589,1795.4125892727272,15.420798729263453
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.000921,1795.4125892727272,1.6535749947201819
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.000588,1795.4125892727272,1.0557026024923637
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",5e-06,1795.4125892727272,0.008977062946363638
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.019211,1795.4125892727272,34.49167125251836
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.000614,1795.4125892727272,1.1023833298134544
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.003707,1795.4125892727272,6.655594468434
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.025147,1795.4125892727272,45.14924038244127
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.000719,1795.4125892727272,1.290901651687091
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.002373,1795.4125892727272,4.260514074344182
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.118622,1795.4125892727272,212.97543216470947
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.001831,1795.4125892727272,3.2874004509583634
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,0.003999,1795.4125892727272,7.179854944501636
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,Beato,0.00144,1795.4125892727272,2.5853941285527275
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.000742,1795.4125892727272,1.3321961412403638
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,3.6e-05,1795.4125892727272,0.06463485321381818
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,1.1e-05,1795.4125892727272,0.019749538482
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.000144,1795.4125892727272,0.2585394128552727
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,ODIVELAS,Odivelas,7e-05,1795.4125892727272,0.1256788812490909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.000924,1795.4125892727272,1.658961232488
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,SETÚBAL,ALMADA,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",5.6e-05,1795.4125892727272,0.10054310499927273
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0.002919,1795.4125892727272,5.240809348087091
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,0.012317,1795.4125892727272,22.11409686207218
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Póvoa de Santo Adrião e Olival Basto,7e-05,1795.4125892727272,0.1256788812490909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,0.007373,1795.4125892727272,13.237577020707818
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,Ramalde,2.7e-05,1795.4125892727272,0.04847613991036363
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LOURES,"União das freguesias de Camarate, Unhos e Apelação",2.5e-05,1795.4125892727272,0.044885314731818185
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Ramada e Caneças,7e-05,1795.4125892727272,0.1256788812490909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,Paranhos,6e-06,1795.4125892727272,0.010772475535636363
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",0.000236,1795.4125892727272,0.4237173710683636
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,Bonfim,2e-06,1795.4125892727272,0.003590825178545454
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Santo António dos Cavaleiros e Frielas,7e-05,1795.4125892727272,0.1256788812490909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R1 - AM Lisboa,LISBOA,LOURES,Loures,7e-05,1795.4125892727272,0.1256788812490909
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",0.001953,1795.4125892727272,3.5064407868496366
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,PORTO,Campanhã,4.4e-05,1795.4125892727272,0.078998153928
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Santa Marinha e São Pedro da Afurada,6e-06,1795.4125892727272,0.010772475535636363
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,0.000122,1795.4125892727272,0.21904033589127272
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MAIA,Moreira,5.1e-05,1795.4125892727272,0.0915660420529091
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,2.1e-05,1795.4125892727272,0.03770366437472727
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,2.1e-05,1795.4125892727272,0.03770366437472727
R2 - AM Porto,Aveiro,Oliveira de Azeméis,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Madalena,0.001166,1795.4125892727272,2.093451079092
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.003819,2335.121019090909,8.917827171908183
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.003113,2335.121019090909,7.26923173243
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.002424,2335.121019090909,5.660333350276364
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.012134,2335.121019090909,28.334358445649094
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.000834,2335.121019090909,1.9474909299218182
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,0.002223,2335.121019090909,5.1909740254390915
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,0.000805,2335.121019090909,1.879772420368182
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.001816,2335.121019090909,4.240579770669091
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.000351,2335.121019090909,0.8196274777009092
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.00605,2335.121019090909,14.1274821655
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.000733,2335.121019090909,1.7116437069936365
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.001645,2335.121019090909,3.8412740764045457
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",2.3e-05,2335.121019090909,0.05370778343909091
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.002453,2335.121019090909,5.72805185983
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.000198,2335.121019090909,0.46235396178
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.002153,2335.121019090909,5.027515554102727
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.000259,2335.121019090909,0.6047963439445455
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.000387,2335.121019090909,0.9036918343881818
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.000293,2335.121019090909,0.6841904585936365
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.002248,2335.121019090909,5.249352050916364
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.000175,2335.121019090909,0.4086461783409091
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.000611,2335.121019090909,1.4267589426645455
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Ajuda,0.004607,2335.121019090909,10.757902534951818
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Santa Clara,7e-06,2335.121019090909,0.016345847133636363
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,3.7e-05,2335.121019090909,0.08639947770636364
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,AMADORA,Falagueira-Venda Nova,2.7e-05,2335.121019090909,0.06304826751545455
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,Beato,2.9e-05,2335.121019090909,0.06771850955363637
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,6.6e-05,2335.121019090909,0.15411798726
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,0.000101,2335.121019090909,0.23584722292818183
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,0.000128,2335.121019090909,0.29889549044363634
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,AMADORA,Encosta do Sol,5.8e-05,2335.121019090909,0.13543701910727274
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,ODIVELAS,União das freguesias de Pontinha e Famões,4.5e-05,2335.121019090909,0.10508044585909092
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,3.2e-05,2335.121019090909,0.07472387261090908
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,5.1e-05,2335.121019090909,0.11909117197363636
R2 - AM Porto,Aveiro,Santa Maria da Feira,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.151187,2335.121019090909,353.03994151329726
R2 - AM Porto,Aveiro,Santa Maria da Feira,R1 - AM Lisboa,SETÚBAL,ALMADA,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",3.5e-05,2335.121019090909,0.08172923566818181
